,area,equivalent_diameter,orientation,major_axis_length,minor_axis_length,perimeter,min_intensity,mean_intensity,max_intensity,solidity,eccentricity,centroid_local-0,centroid_local-1,feret_diameter_max,moments-0-0,moments-0-1,moments-0-2,moments-0-3,moments-1-0,moments-1-1,moments-1-2,moments-1-3,moments-2-0,moments-2-1,moments-2-2,moments-2-3,moments-3-0,moments-3-1,moments-3-2,moments-3-3,moments_central-0-0,moments_central-0-1,moments_central-0-2,moments_central-0-3,moments_central-1-0,moments_central-1-1,moments_central-1-2,moments_central-1-3,moments_central-2-0,moments_central-2-1,moments_central-2-2,moments_central-2-3,moments_central-3-0,moments_central-3-1,moments_central-3-2,moments_central-3-3,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,label,major_axis_length/minor_axis_length,perimeter/major_axis_length,perimeter/minor_axis_length,Labels,Filename,Region,Unnamed: 0
90,641005.1669,903.4119364,0.643100403,1226.982983,700.0613466,3452.222359,117,200.8107109,255,0.925817905,0.821259354,56.86810026,53.14888371,1193.967447,7301,388040,25068886,1801825100,415194,24599662,1674563058,1.24E+11,29538022,1833324468,1.27E+11,9.44E+12,2356827516,1.49E+11,1.04E+13,7.69377E+14,7301,8.06E-11,4444993.163,-3051056.375,-7.56E-11,2532564.375,-20262803.4,3185550126,5926727.981,-24632678.02,3325846936,-33229514261,2972797.389,3605676986,-35391445071,3.86631E+12,0.194574595,0.009801949,0.000437928,5.14E-05,5.72E-09,3.76E-06,-5.16E-09,137,1.752679232,2.813586175,4.931314057,MC,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,137,
91,56102.2191,267.2668403,0.198983437,341.0256467,235.7085423,985.2960621,62,125.0532081,167,0.932846715,0.722687033,18.60406886,15.35524257,359.1290104,639,9812,177018,3455180,11888,187897,3444471,68102419,272988,4532453,85165635,1710440363,7038650,122021419,2340482361,47572435705,639,-3.96E-13,26352.35994,-72268.08672,6.82E-13,5353.876369,-13204.20168,643206.81,51822.82942,141448.273,1708315.745,5979787.095,31731.47682,487588.0931,1423288.747,48526297.38,0.191455226,0.004578774,0.002362673,4.81E-05,-1.30E-08,-1.97E-06,-9.73E-09,138,1.446810724,2.889213969,4.180145752,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,138,
92,44776.419,238.7699884,-0.017592374,284.9001328,213.6379763,841.8066135,89,175.9176471,221,0.922242315,0.661585548,16.80392157,10.73137255,302.4638322,510,5473,75307,1179847,8570,91741,1298785,21043267,173474,1839647,26108815,425648801,3836648,40097923,563750647,9143591725,510,3.55E-15,16574.19804,15971.73973,-2.12E-12,-226.8627451,38201.1757,65735.5494,29464.39216,-14342.75402,638670.1252,-434276.4906,-68630.15994,-159353.5752,1775487.715,-3649112.509,0.177003423,0.002459099,0.001073996,2.69E-05,4.08E-09,1.33E-06,2.08E-09,140,1.333565023,2.954742791,3.940341638,C,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,140,
93,236700.4424,548.9775619,1.492247807,844.3073295,395.0782346,2218.759211,54,180.4877596,242,0.837267081,0.883764587,25.69695846,40.07863501,770.4510633,2696,108052,5692110,337637908,69279,2860196,151936340,9015653624,2086401,87584534,4666242790,2.77E+11,69030555,2937760094,1.57E+11,9.28E+12,2696,4.05E-12,1361533.329,369114.1084,-3.52E-12,83588.24481,-1033779.713,60881131.26,306141.4151,-331497.4822,151148965.9,-83708426.96,-317411.2711,31076707.99,-485626827.9,19954152006,0.22944129,0.021612774,6.75E-05,1.28E-05,-3.52E-10,-1.88E-06,1.37E-10,141,2.137063638,2.627904713,5.615999608,MC,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,141,
94,79631.7883,318.4185012,1.399263385,353.7278126,290.9985868,1056.650708,153,209.8864388,255,0.965921193,0.568530125,14.91841235,16.45755237,374.4484601,907,14927,325689,8028611,13531,227079,5043431,126409371,257297,4341425,96229293,2409187577,5475883,92394207,2034468995,50669690559,907,3.90E-12,80027.11577,34466.32846,1.14E-12,4391.858875,40109.70577,1086300.267,55435.96251,-24092.97562,4012488.595,-1265513.179,-16612.83743,420519.0739,4384118.087,105658424.7,0.164666921,0.001007576,4.91E-05,1.07E-06,-6.51E-12,-1.32E-08,4.31E-12,143,1.215565397,2.987185826,3.631119724,C,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,143,
95,261722.5589,577.265547,0.600603765,674.7618977,522.5593359,2153.77799,91,196.5608856,249,0.876764706,0.632653292,35.10801744,31.13955049,671.7708434,2981,92827,3593577,156976285,104657,3439275,139382419,6322884207,4516981,154095849,6347405773,2.90E+11,215509097,7526748195,3.11E+11,1.42E+13,2981,-1.40E-11,702985.947,1292579.806,-1.19E-11,180303.0647,1989942.223,101356049.7,842681.2184,778924.82,124235775.3,513832001.2,-2242884.57,67142262.06,165369126.9,28590015940,0.173937022,0.001893839,0.000291157,1.85E-05,-6.40E-10,-4.63E-07,-1.20E-09,145,1.291263693,3.191908135,4.121595085,C,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,145,
96,91396.5729,341.1300791,-0.181928307,384.9493358,304.302406,1144.310235,130,201.3025937,255,0.97108209,0.612462187,21.4803074,17.49759846,406.8134173,1041,18215,388689,9240215,22361,383934,8109348,191318682,588787,9984088,206751462,4775083564,17282843,291029784,5905705266,1.33E+11,1041,-9.52E-13,69970.244,-9531.516599,2.55E-12,-7329.799232,16696.56581,-1308021.146,108465.8463,-3377.824946,4621051.063,-1155336.755,-24242.19241,-1014805.572,-1899091.188,-111972556.6,0.164657395,0.00144488,4.52E-06,1.83E-07,-1.66E-13,-5.34E-09,-4.02E-15,147,1.265022321,2.97262556,3.760437684,C,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,147,
97,62072.4083,281.1281645,0.859527149,359.375377,226.4772608,1012.740157,86,168.6110325,218,0.938911023,0.776435332,13.60113154,16.36492221,387.9225265,707,11570,237644,5417492,9616,176743,3851525,90995425,173302,3404959,76525605,1837998025,3574108,73776157,1695779603,41186891695,707,1.35E-12,48301.85007,-52445.61052,-1.60E-12,19377.90806,-14938.22003,2475959.971,42513.51909,41762.29865,2964909.468,-536145.2711,60540.77054,2827911.134,4062172.136,322614283.2,0.181685607,0.006145784,0.000241666,1.24E-05,-1.05E-10,-5.57E-07,6.72E-10,148,1.586805562,2.81805661,4.471707903,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,148,
98,109570.5312,373.5097499,0.088782432,580.1642149,280.8617787,1563.410865,53,154.7219551,220,0.789873418,0.875008596,24.48798077,18.31009615,549.9639265,1248,22851,490285,11593533,30561,579795,12451829,293139657,1045609,19635823,412797597,9524353969,41313753,755569611,15411382925,3.46E+11,1248,5.33E-13,71880.99279,-15928.27197,-3.55E-12,20220.15144,-294726.4858,5089853.791,297231.8197,-499679.6887,15610730.33,-59783231.36,1151685.746,-556460.0506,-79041890.57,1003820338,0.236989961,0.021608545,0.002095633,0.00033039,1.50E-07,1.48E-05,2.31E-07,149,2.065657412,2.694773005,5.566477831,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,149,
99,4565.4388,76.24235843,1.511688984,282.9697479,79.75457978,431.6859054,81,149.6923077,195,0.242990654,0.959458942,6.980769231,13.90384615,248.083911,52,723,13007,258789,363,5208,90492,1727526,2779,40566,697526,13084896,21951,325362,5577930,103687560,52,-1.14E-13,2954.519231,-4216.688609,7.11E-15,160.9038462,-4781.23003,27095.85532,244.9807692,-319.2536982,29483.16367,-126049.9277,-868.8661243,3321.499154,-149668.2326,829479.6446,1.183247041,1.01826448,0.505495663,0.138079438,0.008005807,-0.013865905,0.03559047,150,3.548006255,1.52555497,5.412678577,PS,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,150,
100,168218.8604,462.7989901,-1.066503413,634.6355588,350.1495237,1703.685038,91,204.6816284,255,0.918064207,0.834020652,25.11951983,31.46920668,614.2176156,1916,60295,2357567,102792607,48129,1352930,49449012,2075873216,1465417,37931286,1296732748,51890741832,49473375,1202576678,38577014268,1.47E+12,1916,8.81E-13,460131.1832,-358082.7946,5.95E-12,-161651.4483,402146.6613,-63937816.07,256439.63,-63010.92154,50074555.18,-69979544.39,-220477.1365,-43561296.48,54815155.71,-13664836226,0.195194738,0.010834665,8.00E-05,8.15E-06,2.02E-10,8.32E-07,4.76E-11,152,1.812470147,2.684509266,4.865592903,MC,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,152,
101,306762.3686,624.9655819,0.551707476,687.9283338,587.4592873,2277.252754,70,192.0188895,255,0.909422176,0.520348182,35.74184316,39.28734974,716.0543946,3494,137270,6338912,320852348,124882,5048548,237354656,12133864762,5553046,230123888,10854858288,5.51E+11,278562838,11774292796,5.54E+11,2.79E+13,3494,-9.86E-12,945937.5009,-2513459.592,-1.99E-11,142265.1895,-388187.0167,53005791.1,1089533.143,1789787.484,163379811.7,318085460.8,2202893.414,93163717.25,54183112.05,28899483924,0.166732032,0.000681561,0.000141106,7.33E-06,-1.58E-10,-5.50E-08,1.75E-10,154,1.171022995,3.310305219,3.876443531,C,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,154,
102,81124.3356,321.3887243,-0.637017378,383.6566796,276.5609444,1096.79433,76,190.6493506,255,0.96350365,0.693085609,20.38311688,19.61796537,387.9225265,924,18127,422379,10781209,18834,347247,7816357,195378927,464260,8285003,181837141,4450468379,12587784,220583733,4744376803,1.14E+11,924,3.13E-13,66764.14177,-124560.8365,-2.27E-13,-22237.75974,79475.67492,-3377592.104,80364.37662,83716.11028,4466041.183,-1383986.295,-151434.8081,-3764700.243,-3393416.727,-426463399.1,0.172326838,0.002967401,0.000435241,1.02E-05,-4.58E-10,-3.72E-07,-4.97E-10,155,1.387240995,2.858791174,3.965832313,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,155,
103,103863.7327,363.6528726,-1.136991856,438.4436868,357.8295963,1447.365511,64,167.4099746,253,0.834273625,0.577860129,23.87404903,24.21978022,490.9200449,1183,28652,846282,27555884,28243,663422,19740718,659185664,791655,18509708,555709592,18844567838,23875255,559332614,16886922982,5.77E+11,1183,-1.36E-12,152336.8571,-320010.4427,-9.09E-13,-20617.25275,535230.7011,-1292269.008,117380.2333,320432.4959,11106797.95,37179223.83,-629438.1728,-6617218.079,14655271.65,-532872071.1,0.192725409,0.001492033,0.002864736,3.83E-06,3.51E-10,-9.47E-08,-1.95E-10,158,1.225286257,3.301143463,4.044845719,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,158,
104,183056.5365,482.7782319,1.549420201,543.5875412,438.8407514,1699.137951,94,180.2047962,250,0.932468694,0.590134897,28.12517986,29.76642686,556.9438461,2085,62063,2285901,93796121,58641,1748797,64922229,2681517337,1935197,58023575,2152220711,88542022307,70220751,2123375221,78612979425,3.22E+12,2085,3.94E-13,438507.2499,-352571.8833,9.80E-12,3263.96259,436539.2343,-4174081.383,285908.3281,236075.9729,41147971.59,58233408.03,-289458.98,5489699.527,157179557.2,230728735.3,0.166638621,0.001234448,9.35E-05,8.93E-07,-1.19E-12,-8.49E-09,-8.08E-12,159,1.238689751,3.12578531,3.871878229,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,159,
105,87.7969,10.5729128,-0.785398163,0,0,0,49,49,49,1,0,0,0,9.37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,,,,PS,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,160,
106,36172.3228,214.606691,-0.845673191,241.874191,207.6263458,786.1953932,46,143.8713592,199,0.869198312,0.512970279,12.38349515,10.53883495,273.1800963,412,4342,60932,964306,5102,51528,735166,12027006,77810,764838,11002732,183363024,1312646,12549414,180873148,3050336016,412,2.42E-13,15172.37864,2355.320106,-2.03E-13,-2241.135922,27852.79696,-48331.74661,14629.40777,317.4440569,507326.9942,97873.42063,-13240.15741,-265097.7626,1678585.75,-9110308.214,0.175569012,0.000707513,0.000789483,1.86E-05,-1.95E-09,-2.29E-07,1.14E-09,161,1.164949419,3.250431102,3.786587825,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,161,
107,517299.3348,811.5700645,0.533457653,1117.827624,611.5617946,3044.651021,81,192.3482688,255,0.944079474,0.837068248,55.4467074,37.75610998,1168.247752,5892,222459,10917501,610872999,326692,13942552,733301508,42853589488,22405386,1016517278,55250475034,3.30E+12,1697482654,80146166452,4.45E+12,2.68678E+14,5892,1.86E-11,2518314.53,8507109.822,1.32E-10,1607932.919,6543440.291,1365088371,4291390.266,-7732112.057,1962637764,1263294856,-20709148.57,2512000405,-232293888.9,1.98981E+12,0.196156548,0.011189715,0.000370711,2.83E-05,1.96E-09,1.15E-06,2.14E-09,163,1.827824487,2.723721401,4.978484673,MC,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,163,
108,526.7814,25.89824144,1.570796327,267.441971,0,18.74,91,113.8333333,134,0.333333333,1,0,10.5,168.66,6,63,967,15129,0,0,0,0,0,0,0,0,0,0,0,0,6,0,305.5,-1440,0,0,0,0,0,0,0,0,0,0,0,0,8.486111111,72.01408179,266.6666667,266.6666667,71111.11111,2262.962963,0,165,inf,0.070071275,inf,PS,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,165,
109,82880.2736,324.8483367,1.443915033,349.611988,307.5779948,1081.659684,110,189.0243644,250,0.966223132,0.475400327,17.1875,19.99894068,393.9859378,944,18879,459401,12470955,16225,326813,7950943,215537447,342739,6921363,165471013,4390425213,8128927,163948211,3833115781,98944922129,944,2.44E-12,81840.99894,9955.087921,0,2330.1875,-38214.25066,689712.7361,63871.8125,-13154.12434,2849187.032,-679963.996,42506.88281,-8541.472743,-1819904.115,39357109.57,0.163513551,0.000433951,3.62E-05,3.82E-08,-2.06E-15,-4.12E-10,4.49E-14,166,1.13666125,3.093886139,3.516700486,C,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,166,
110,3336.2822,65.17581169,-0.439525198,898.3720031,262.7891101,327.95,68,114.8421053,139,0.039215686,0.956260314,46.5,19.07894737,665.5338913,38,725,19315,595061,1767,26025,512799,11258073,100383,1472841,28885759,630226521,5712255,83701113,1639892079,35748545337,38,1.78E-13,5482.763158,17340.43213,0,-7687.5,-92009.68421,-2751025.991,18217.5,272576.5263,5927080.807,106472417.8,-649782,-13440234.3,-255916076.7,-5132476911,16.41292462,191.1453965,9848.077207,8005.368848,71070740.65,109687.9128,-1150543.681,167,3.418604381,0.365049221,1.247958867,PS,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,167,
111,50658.8113,253.9700806,-0.531161718,321.9387074,215.9212484,928.1343297,104,169.7157712,225,0.895962733,0.741737277,18.41767764,15.70710572,338.6188881,577,9063,167513,3409587,10627,156690,2817756,56895342,232287,3239374,56063480,1104588310,5545507,73775838,1226263596,23434257294,577,2.91E-13,25159.50087,-11923.28025,-1.31E-12,-10229.41248,53904.49148,-870190.5592,36562.33969,-32378.4232,1089395.609,-3656673.781,-79466.85915,-1129237.535,4572677.156,-72089555.92,0.1853904,0.004949294,0.001023037,4.09E-05,-7.89E-09,-2.88E-06,-2.78E-09,168,1.491000584,2.88295352,4.298485381,C,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,168,
112,1141.3597,38.12117922,0.319120597,128.9548993,13.94238955,86.27059054,109,122.6153846,145,0.619047619,0.994138031,6.076923077,1.692307692,118.5221667,13,22,54,154,79,179,485,1475,619,1573,4571,14557,5293,14543,44489,146699,13,4.44E-16,16.76923077,5.857988166,3.55E-15,45.30769231,3.49704142,132.128812,138.9230769,-25.20118343,357.9840692,42.9000035,-157.0650888,1025.549841,-251.8234306,3393.122356,0.921256259,0.80994048,0.093486995,0.064523986,0.004996674,0.053760829,0.000383648,169,9.249124678,0.668998162,6.187647406,PS,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,169,
113,190782.6637,492.8610675,-0.584889287,508.1157266,480.8305874,1673.577322,69,187.7211229,248,0.966207203,0.323285933,25.59871146,27.65301427,553.5441997,2173,60090,2032032,76560258,55626,1519012,50902716,1907950492,1810610,49193256,1621982876,59800846428,66187548,1789841722,57990793794,2.10E+12,2173,2.56E-13,370362.3728,-114823.8398,-1.87E-11,-19214.57156,-52003.20014,-3499800.1,386656.0764,108168.3862,45819343.5,62689163.34,42470.37884,-10976818.99,-14568160.82,-2366120239,0.160319744,7.81E-05,4.80E-06,2.79E-09,-2.51E-16,-1.80E-11,2.03E-16,171,1.056745848,3.293693216,3.480596629,C,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,171,
114,90255.2132,338.9933724,-0.924056662,587.6209756,277.10627,1572.114959,62,158.4844358,213,0.699319728,0.881826951,29.83754864,27.64299611,538.6731425,1028,28417,966871,35648425,30673,753399,23648399,824577633,1042751,23723209,697577961,23096399767,37816159,817265205,22789135145,7.20E+11,1028,-6.75E-14,181339.9796,-1104346.99,-3.53E-12,-94494.61965,23567.31729,-24418390.73,127543.8706,537422.7841,19969978.49,44515745.49,-908167.5664,-23813052.49,-165103492.4,-4813960387,0.292286645,0.03457308,0.007262831,0.000961551,-2.49E-06,-0.000176684,-5.22E-07,173,2.120561817,2.675389451,5.673328717,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,173,
115,49429.6547,250.8700681,-1.518939392,386.9432311,174.8584508,968.439527,92,187.1847247,254,0.972366149,0.892070166,6.90053286,19.64476021,409.8237056,563,11060,277150,7848362,3885,73848,1711728,44368158,39191,739204,16406256,402399370,459033,8649786,186606318,4400737788,563,-1.54E-12,59878.95204,51201.39754,4.87E-13,-2471.893428,-103635.1747,-820223.2538,12382.42984,3420.966139,1066741.579,3087302.968,17703.48871,-85511.6113,-3045259.257,-26087704.67,0.22797618,0.022697078,0.001938678,0.000183293,4.28E-10,-9.07E-06,-1.09E-07,174,2.212894082,2.502794852,5.538419918,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,174,
116,170589.3767,466.0484313,-0.649773783,498.1175533,447.3040306,1926.681573,124,203.1152856,255,0.92304038,0.440018121,27.90427174,26.97323726,543.9444393,1943,52409,1714707,62525753,54218,1430426,46231004,1678244384,1831784,47472472,1497224038,53206798930,68854196,1755952040,53872320338,1.86E+12,1943,4.41E-13,301066.6083,33072.13755,-1.58E-11,-32008.97787,110125.4186,-5537609.467,318870.1945,-150298.0112,28405146.13,3837804.59,-56083.63337,-13915439.1,63567946.31,-1877074493,0.164210838,0.000309789,1.39E-05,6.02E-07,6.75E-13,5.92E-09,1.60E-12,176,1.113599519,3.867925473,4.307319946,C,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,176,
117,131080.7717,408.5305644,0.408252502,455.2483348,384.3302978,1451.246692,45,189.770931,250,0.904300424,0.535994922,24.37240455,19.8767582,482.3502721,1493,29676,756826,21791844,36388,746334,19679698,586346202,1097160,23134742,620285910,18743784650,36631612,786363648,21216721384,6.44E+11,1493,1.57E-12,166963.3235,111217.3738,-1.87E-12,23058.52244,317371.2004,8971367.446,210296.9431,202774.6933,19421822.25,57179067.4,-359699.7272,2328370.424,25761914.1,1228901167,0.169247184,0.000805969,0.000265289,1.35E-05,-5.61E-10,-3.28E-07,-5.85E-10,177,1.18452367,3.18781329,3.776040297,C,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,177,
118,175.5938,14.95235667,1.570796327,18.74,0,0,118,120,122,1,1,0,0.5,18.74,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.015625,0,0,0,0,0,178,inf,0,,PS,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,178,
119,790.1721,31.71873839,0.075815104,429.3893687,104.9117431,9.37,129,151.7777778,170,0.045685279,0.969692707,17.11111111,4.111111111,255.7512278,9,37,229,1645,154,717,4753,36147,3810,17601,115493,874179,96010,434217,2813053,21163347,9,3.55E-15,76.88888889,71.35802469,3.55E-15,83.88888889,144.8024691,1959.847737,1174.888889,-933.1975309,7699.600823,-10491.71818,-9390.641975,13727.84774,-42135.1009,273989.5655,15.45404664,188.0434968,1774.356091,1460.284095,2350552.511,20012.97191,12826.29511,179,4.092862782,0.021821686,0.089313167,PS,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,179,
120,31694.6809,200.8853431,1.198584061,221.161531,187.2349978,673.1466135,96,181.6204986,240,0.955026455,0.532232235,10.47645429,10.79501385,240.9019529,361,3897,54167,859179,3782,42033,589683,9374469,49102,546905,7519295,116775929,714500,7903401,105776667,1593117513,361,-2.43E-13,12098.83102,13231.38779,4.55E-13,1206.257618,-3838.235104,75916.86906,9480.049861,-8426.37568,186072.822,-352071.9422,1450.523124,58016.84741,-91872.97761,2576848.882,0.16558253,0.000746501,0.00026931,4.70E-06,8.18E-11,-1.23E-08,-1.46E-10,180,1.181197605,3.043687618,3.595196525,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,180,
121,263.3907,18.31282215,-1.223427189,49.67612276,5.442138506,0,79,91.66666667,105,0.6,0.993981022,0.333333333,1.666666667,38.63349971,3,5,13,35,1,0,0,0,1,0,0,0,1,0,0,0,3,-2.22E-16,4.666666667,-2.222222222,1.11E-16,-1.666666667,1.222222222,-3.888888889,0.666666667,-0.555555556,1.444444444,-1.790123457,0.222222222,-0.555555556,0.75308642,-1.46090535,0.592592593,0.334705075,0.05009399,0.040339379,0.001812676,0.02252743,-5.02E-05,182,9.128051906,0,0,PS,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,182,
122,163916.8123,456.8428258,0.482070003,485.9625262,433.9888788,1524.989132,109,202.751473,255,0.968863518,0.449957257,26.48044992,23.936797,513.3015653,1867,44690,1333718,44716670,49439,1209515,36688065,1242911555,1609379,39808871,1199760661,40172883095,58287131,1452168629,43264673175,1.42E+12,1867,-2.93E-12,263982.542,153939.9368,1.45E-11,26103.69309,120934.6891,5239728.462,300212.0364,-96982.49513,24580097.75,-12698092.59,-229448.6028,9752983.834,32102901.81,1524880077,0.161860275,0.00033236,2.42E-05,6.62E-07,-1.32E-12,-4.25E-09,2.29E-12,185,1.119758017,3.138079687,3.513889887,C,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,185,
123,56716.7974,268.7267558,-0.113264178,315.6175624,236.4767652,929.0760621,63,147.1656347,208,0.921540656,0.662286178,16.125387,15.65944272,327.2800299,646,10116,184384,3677868,10417,160868,2919434,58043270,213531,3277078,58676460,1146811552,4884085,75060476,1327908806,25496612918,646,-1.24E-13,25973.0774,-22930.52313,6.11E-13,-2256.414861,16839.04251,-394903.2795,45552.84365,6072.661312,1106903.266,-169613.0282,-28299.47627,44848.48622,-825488.2418,-10124737.18,0.171395108,0.00231827,7.03E-05,3.69E-06,-5.75E-11,-1.01E-07,1.53E-11,186,1.334666271,2.943676692,3.928825993,C,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,186,
124,1053.5628,36.62564429,-0.559825612,459.4904449,62.0795744,69.47118108,86,143.5,187,0.089552239,0.990831252,13.25,6.25,288.6507545,12,75,1001,15201,159,197,735,5855,3411,3233,5707,16715,75357,66839,103161,187913,12,0,532.25,2291.625,0,-796.75,-2568.875,-54022.70313,1304.25,3028.125,73168.73438,485090.4844,-4401.375,-104871.9531,-582278.1406,-8471415.054,12.75347222,151.1972536,229.3359782,308.9800553,82059.39568,3735.051994,-5584.718687,187,7.401636518,0.151191786,1.119066646,PS,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,187,
125,14223.0978,134.57121,1.53963126,310.5789908,60.68379035,624.907677,53,139.2962963,200,0.97005988,0.980725776,2.808641975,14.2654321,300.4250542,162,2311,44081,958231,455,6824,138168,3157586,1713,26062,536670,12451216,7097,108812,2259948,52839170,162,-8.53E-14,11113.58642,12316.26276,-7.11E-15,333.2283951,4852.959,55131.03273,435.0679012,-246.5237007,26768.85157,15007.32005,-158.1036427,1761.432497,13074.23448,245339.4217,0.440049319,0.166207378,0.003468851,0.001503178,3.31E-06,0.000476667,9.08E-07,191,5.117989319,2.012073242,10.29776936,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,191,
126,506763.7068,803.2630897,0.898059971,1345.452437,613.1597733,4177.650666,26,197.2141372,255,0.769907963,0.890119306,55.7531185,53.55699931,1202.649629,5772,309131,21705947,1745713025,321807,20107193,1562765329,1.34E+11,21774865,1510729827,1.24E+11,1.09E+13,1626955857,1.21E+11,1.03E+13,9.21394E+14,5772,-1.22E-11,5149818.247,31590011.97,2.10E-10,2872175.724,44940867.17,4287393982,3833121.194,24267890.28,3462862667,78093381730,-14477692.05,3424499463,58903494765,4.81708E+12,0.269628519,0.031290702,0.003744408,0.00063186,9.16E-07,0.000105112,-3.26E-07,194,2.194293389,3.105015496,6.813314975,MC,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,194,
127,25548.8979,180.3603813,0.004375692,431.5633174,79.05867024,903.125354,74,170.8316151,232,0.963576159,0.983077274,21.94501718,4.072164948,431.1218358,291,1185,6121,34851,6386,26168,135692,774446,178722,759736,3995988,22988794,5623226,24833744,132457244,767986118,291,9.24E-14,1295.484536,-625.5750877,-5.68E-14,163.1546392,37.76462252,1062.306061,38581.12027,24789.67336,146568.0083,152976.0242,7841.944498,67292.87879,55313.92182,528568.1952,0.470903801,0.193885089,0.00272385,0.000309573,-1.89E-07,-0.000109402,-2.12E-07,195,5.458772784,2.092683316,11.42348273,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 4.bmp,195,
