,Unnamed: 0,area,equivalent_diameter,orientation,major_axis_length,minor_axis_length,perimeter,min_intensity,mean_intensity,max_intensity,solidity,eccentricity,centroid_local-0,centroid_local-1,feret_diameter_max,moments-0-0,moments-0-1,moments-0-2,moments-0-3,moments-1-0,moments-1-1,moments-1-2,moments-1-3,moments-2-0,moments-2-1,moments-2-2,moments-2-3,moments-3-0,moments-3-1,moments-3-2,moments-3-3,moments_central-0-0,moments_central-0-1,moments_central-0-2,moments_central-0-3,moments_central-1-0,moments_central-1-1,moments_central-1-2,moments_central-1-3,moments_central-2-0,moments_central-2-1,moments_central-2-2,moments_central-2-3,moments_central-3-0,moments_central-3-1,moments_central-3-2,moments_central-3-3,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,label,major_axis_length/minor_axis_length,perimeter/major_axis_length,perimeter/minor_axis_length,Labels,Filename,Region
36,36,301143.3669999999,619.2153450126168,-0.7990148960566824,741.0531153469319,571.2618189310415,3316.000744328898,97.0,189.31195335276968,228.0,0.7834627683873915,0.6369823670906711,40.96588921282799,36.75072886297376,915.3871386468132,3430.0,126055.0,5708881.0,287778661.0,140513.0,4892025.0,212376787.0,10375187517.0,6817693.0,232704817.0,9896145259.0,476077187029.0,364694801.0,12300797631.0,513536453389.0,24334987961763.0,3430.0,1.1226575225009585e-11,1076267.8731778427,-1134134.3241591412,4.743583303934429e-11,-271930.1647230316,-1505336.0684187594,-146134881.47082356,1061453.0090379007,4429352.08934543,317225455.4906608,3362668229.591138,-1564787.8708119933,-277296224.29524696,-3427401018.3585896,-144161613589.70255,0.1817032768842696,0.0021385549901983,0.0004564644028017,4.272534664322992e-05,4.603298070119925e-09,1.9739470529901585e-06,3.796152007228264e-09,37,1.297221502976705,4.474713992365414,5.8046952105671545,Incomplete,../Images/Additional/L1_2.5_5_10_nM/L1 5nM/L1_5nM_09.tif,37
37,37,1235477.9767999996,1254.216654614007,-1.281591750107719,1508.7476114816786,1156.1139693386094,8153.052314248744,84.0,178.3013786242183,228.0,0.8074826418775464,0.6425140125867247,62.11540648095509,70.91657191586128,1568.9364822388443,14072.0,997938.0,92807592.0,10036062108.0,874088.0,59414156.0,5307352560.0,557420999108.0,68449272.0,4410116186.0,369521455510.0,36741576355634.0,6118534304.0,375702608216.0,29407208964096.0,2737815887117096.0,14072.0,1.8161472326028158e-11,22037250.05542922,328853378.8267587,2.9312730021047173e-10,-2573168.512791361,-92468161.82063894,-7477873252.067353,14154940.579874936,-124404718.14429028,14723715004.692446,-88794304770.27332,108300174.7291478,-5236169523.145785,-63653408829.218254,-8044621000491.665,0.1827692871248772,0.0022598874744022,0.0011628682390345,7.620542902083351e-05,1.6840494590277696e-08,2.6923231101809155e-06,1.5199329623224606e-08,38,1.3050163318628565,5.403854330706756,7.052118156580141,Incomplete,../Images/Additional/L1_2.5_5_10_nM/L1 5nM/L1_5nM_09.tif,38
38,38,425727.1680999999,736.2422601922781,0.2291378232358063,1195.3371428226187,593.382518104584,4581.51219963477,95.0,161.30831099195711,209.0,0.6484354105375769,0.8680857025862514,55.79191585893999,45.70694988657455,1223.2785306707544,4849.0,221633.0,11537329.0,653700509.0,270535.0,13187471.0,707282317.0,40663545569.0,19834037.0,970402529.0,51468264479.0,2915193171791.0,1691119261.0,80813751473.0,4165985068651.0,229481154303323.0,4849.0,-7.105427357601002e-13,1407160.5757888232,-2269645.267809473,-4.311573320592288e-11,822141.3124355542,-11562515.339257212,625135132.5840843,4740371.04310167,-27888484.062591262,1105840560.307668,-16895295836.862083,55591572.799129546,508372821.0308712,-10048180978.150194,631444581207.4711,0.2614546696878221,0.0249867271814275,0.0055116814236743,0.001062404349684,1.238876825323876e-06,-1.4859685556768715e-05,2.2526553768850147e-06,39,2.014446173171452,3.8328200768664975,7.721009736298424,Incomplete,../Images/Additional/L1_2.5_5_10_nM/L1 5nM/L1_5nM_09.tif,39
39,39,542409.2481999999,831.033636045082,-0.7793183407801256,1063.150402322754,701.7505845995215,3595.1030281373587,107.0,165.81142764648754,209.0,0.8738330975954738,0.7512066601493252,54.50631272256393,53.91793460666882,1137.3265703833706,6178.0,333105.0,21511637.0,1521183603.0,336740.0,16753851.0,1048330145.0,73287464589.0,21939868.0,1027874537.0,62612224499.0,4322318748191.0,1566042902.0,69901663305.0,4158446554919.0,283617643786851.0,6178.0,1.963940121640917e-11,3551303.3928455813,-21637322.25617588,-1.0606981959426776e-10,-1402474.2994496606,27047166.634243704,-1770043814.786189,3585412.253803819,-2190425.6006220314,2053643490.911742,-22682084289.23576,-20673607.39006093,-1677966304.448168,21295769238.59692,-1868322865403.9973,0.186983198840396,0.0054015999115244,0.0011770416357201,6.75986681550429e-05,1.5296683879879104e-08,2.4278451359420084e-06,1.1384054717505248e-08,40,1.5149975299692524,3.3815563821288457,5.123049566376962,Crystal,../Images/Additional/L1_2.5_5_10_nM/L1 5nM/L1_5nM_09.tif,40
40,40,973667.6209999998,1113.4236024467098,0.275559683903247,1267.8857628432618,1186.706785300127,6758.853103576129,101.0,173.26762849413888,229.0,0.7109430091672543,0.3520719041106198,81.76032461677187,70.38151487826872,1445.4420878402566,11090.0,780531.0,66169221.0,6338846883.0,906722.0,64228337.0,5393413977.0,507704584643.0,86708334.0,6110941977.0,501617229153.0,45886271281047.0,9075876764.0,633841173017.0,50766684128481.0,4506917769762839.0,11090.0,1.091393642127514e-11,11234266.810550047,100387437.35871252,-2.7284841053187847e-11,411869.0665464386,-74578949.26899154,-935307403.9107888,12574448.94283137,-59071019.65177994,8034177329.485813,37219461739.99696,-69606825.70531183,1296488674.939459,-111906066187.26517,-2326716417584.193,0.1935855237488945,0.0001636004732933,0.0006010087219889,0.0001341092853723,-3.7099518660285165e-08,7.638787822068439e-07,8.558984783925911e-09,41,1.0684069380479728,5.330806056548227,5.69547017620428,Incomplete,../Images/Additional/L1_2.5_5_10_nM/L1 5nM/L1_5nM_09.tif,41
41,41,262776.1217,578.4262697704692,0.113576684485569,1034.939106276133,366.33499176317486,2796.0938566399486,101.0,176.8443033745406,222.0,0.9080703883495146,0.9352576561098808,69.66221182759773,14.784163047109924,1134.118417538486,2993.0,44249.0,965757.0,24640721.0,208499.0,3307258.0,74866824.0,1955856088.0,16780975.0,270184848.0,6195365246.0,163473374322.0,1461819227.0,23389355860.0,536831218854.0,14193906595342.0,2993.0,3.069544618483633e-12,311572.569328433,1150132.7161952348,-1.1368683772161605e-11,224774.7888406281,943841.0378156002,50079189.9622481,2256473.4961577016,-9224440.39691421,230787170.93516037,-927018673.5529556,-21562477.46901743,432989519.8065609,-2542947433.757516,72972637791.71213,0.2866747062319189,0.0496560895796191,0.0059366702077616,0.002041495083682,6.8838926139903954e-06,0.0003949372361986,-1.7672724398153862e-06,42,2.8251167088760987,2.701698911253547,7.63261473653476,Incomplete,../Images/Additional/L1_2.5_5_10_nM/L1 5nM/L1_5nM_09.tif,42
42,42,615017.2844999998,884.909219819206,-0.1567344885423098,1242.7556917941376,704.294957616036,4806.44932528659,104.0,168.46095645967165,213.0,0.7934979610330766,0.8239102071179107,74.49664525339044,45.092505353319055,1259.2457309437264,7005.0,315873.0,16844423.0,989173233.0,521849.0,22725416.0,1204785832.0,71426347706.0,46450209.0,1987721328.0,104735890736.0,6222122007282.0,4509148547.0,191487480344.0,10039067667616.0,595909502234882.0,7005.0,1.3784529073745944e-12,2600918.05653105,-4947824.076411698,1.616484723854228e-10,-806062.8261241962,22627611.87518302,-407761909.9066925,7574209.171163456,13262982.824150238,2116204834.2946813,8095533960.941687,-79742542.21712436,-1385125949.59365,13371413103.833616,-486703063693.7688,0.2073593243063256,0.0113513618554535,0.0014107117257674,0.0001975001629051,1.032364014872115e-07,2.1035988063593343e-05,1.4492091475560554e-08,43,1.7645386756718158,3.867573777391138,6.8244835112208,Incomplete,../Images/Additional/L1_2.5_5_10_nM/L1 5nM/L1_5nM_09.tif,43
43,43,307903.7282999999,626.1271459080426,1.2162439573754364,654.8827814278366,608.1609524239275,2390.7487376585127,107.0,172.8049615055603,211.0,0.9280232865837524,0.3709415994544413,33.512688907898486,36.46079270031366,676.3296895745447,3507.0,127868.0,5715102.0,285758396.0,117529.0,4333166.0,193606686.0,9624216182.0,4879835.0,180656882.0,7974776850.0,389977346414.0,227282767.0,8435602334.0,367526500758.0,17657862753266.0,3507.0,-5.3006488087703466e-12,1052933.358996293,599676.8576344341,-4.206412995699793e-12,47965.49472483596,-1419469.3227689392,11654422.815049374,941122.1853435984,-480675.7527888566,200782222.4362237,184195807.0112864,667304.6796419872,35408505.85355759,-497753377.6684565,2654366694.228931,0.1621308724227289,0.0001434850283261,5.3594024818465454e-05,1.0931605492718443e-06,-8.341972774802812e-12,-1.2084706013781234e-08,-6.50233338469438e-13,44,1.0768247761019372,3.6506513920643617,3.931111867885932,Crystal,../Images/Additional/L1_2.5_5_10_nM/L1 5nM/L1_5nM_09.tif,44
44,44,334769.57969999994,652.8720144472495,0.8643537964456641,907.8201123813596,508.6115237404612,3379.98310648777,101.0,149.75688434303697,198.0,0.8307189542483661,0.8283196174628331,35.75609756097561,43.81799108313664,982.0636163202462,3813.0,167078.0,8911290.0,530518172.0,136338.0,6731929.0,385871107.0,24165320977.0,6223820.0,326675691.0,19318277813.0,1235262291723.0,319455192.0,17301276655.0,1037730168433.0,66947799643531.0,3813.0,-1.3642420526593924e-12,1590267.6858116975,678675.6873607577,1.1226575225009585e-11,757871.731707317,821318.8016285751,722717509.9879636,1348905.170731706,-236669.41831220555,547679713.8845952,1297299480.4775698,452507.1076739972,421965379.2947338,278469020.2650983,371916181029.9123,0.202158272470586,0.011144460503319,7.412388753993011e-06,2.255590868260283e-06,-8.503030973577116e-12,1.1625817984136583e-07,3.572277397134941e-12,45,1.7848988275079078,3.723185970865445,6.645510273991624,Incomplete,../Images/Additional/L1_2.5_5_10_nM/L1 5nM/L1_5nM_09.tif,45
45,45,207025.09019999995,513.4126328743811,-0.200923250606673,611.6436834164816,458.177062456643,2477.076453850052,104.0,134.49491094147584,155.0,0.81875,0.6624665863821703,37.62425784563189,26.544105173876165,667.3124281773868,2358.0,62591.0,2024779.0,72905297.0,88718.0,2301045.0,72874709.0,2565915903.0,3954946.0,101783695.0,3181130063.0,110319445093.0,194845688.0,5018491851.0,155668252955.0,5345291456685.0,2358.0,-4.504840944719035e-12,363356.9130619169,-130617.96179680747,3.743139131984208e-11,-53894.92281594565,-444913.1772918882,-27740929.818347324,616997.0924512299,858705.364194293,83345895.51826525,450069176.9728375,-384335.4623309605,-21558542.936401237,-338821704.53798795,-13176700445.894842,0.1763174621311793,0.0024567669569105,0.0001128921628785,1.6704917351140222e-05,7.023193160213812e-10,4.197059397813043e-07,1.8166795994777912e-10,46,1.3349504668282277,4.0498684463048,5.406373772987503,Incomplete,../Images/Additional/L1_2.5_5_10_nM/L1 5nM/L1_5nM_09.tif,46
46,46,285954.5032999999,603.3975319776022,-0.1482011546582168,705.8623872533793,529.334830170983,2380.104052515974,103.0,175.6819158735032,218.0,0.9146307217073856,0.6615373470868583,37.46085354620817,27.643844028246853,746.3132945352105,3257.0,90036.0,3149614.0,123295254.0,122010.0,3298994.0,115172036.0,4540805678.0,5714780.0,153596140.0,5331422262.0,209586465136.0,297196398.0,7942141670.0,272881795316.0,10636320921866.0,3257.0,8.562039965909207e-12,660672.8590727664,-299259.1049896157,-6.514255801448599e-11,-73831.40988639892,1266775.17748343,-13733452.949628375,1144181.2588271415,1149228.2899843308,184537986.4254125,294271804.2566532,-2608151.763278821,-91836123.69161616,88233470.55291231,-24232124419.493355,0.1701400623149372,0.0022712439612541,0.0001503582283374,6.880362196332893e-06,8.729451628519878e-11,2.2051851601858018e-07,2.0335477101677395e-10,47,1.3334894040986789,3.371909447926997,4.496405520390876,Crystal,../Images/Additional/L1_2.5_5_10_nM/L1 5nM/L1_5nM_09.tif,47
47,47,576737.8360999998,856.9278965394385,-1.107034921105722,1137.8026067054498,684.6466300767936,3754.174326742411,98.0,173.007459278429,222.0,0.8716825902335457,0.7987017790441705,48.07535393514995,59.542548333079615,1177.9770814833369,6569.0,391135.0,28570321.0,2347798015.0,315807.0,17258922.0,1202357924.0,96207077268.0,18147231.0,915359662.0,60010231752.0,4596551557204.0,1157739687.0,54641264778.0,3366791560712.0,245050065367488.0,6569.0,1.263344984181458e-11,5281146.357740905,17742471.44619011,1.0834355634870008e-10,-1545031.561424874,12819862.728700943,-2521254161.867233,2964697.6998020997,-16616838.616104327,1903555549.0059867,-16634075224.73334,247351.27465305143,-1184110655.5008495,14144042705.64561,-1676664186615.4067,0.1910893985889244,0.0080095746271536,0.0004928877638297,1.406307977070882e-05,-8.170091414638657e-10,-9.160246551994924e-07,-8.386562080764786e-10,48,1.661883016320153,3.2994952767886194,5.483375162923569,Crystal,../Images/Additional/L1_2.5_5_10_nM/L1 5nM/L1_5nM_09.tif,48
48,48,638459.0567999999,901.6159486234,-0.0452160731586662,1570.5844256567225,557.1309783500387,4472.943579501872,101.0,171.66295379537954,222.0,0.8692326081759503,0.934969372232237,76.53905390539055,23.68674367436744,1541.500275218918,7272.0,172250.0,5709676.0,219213404.0,556592.0,12679803.0,407934491.0,15332542245.0,55347818.0,1189206781.0,36391404137.0,1310645191027.0,6242650040.0,126851487465.0,3685090976081.0,126440483101131.0,7272.0,-3.426237071835203e-11,1629634.4020902093,6768307.393828785,-2.2086510398366954e-10,-504049.03520352015,-5200147.553958685,-227912597.9056509,12746792.90869087,-44643924.34873553,2357340432.467636,-14000088349.40038,55125475.43397424,-1907052026.034085,-2389200779.6858616,-686113643268.0303,0.2718586978654408,0.0445583001679546,0.0012194359816838,0.0001931090775403,6.240652735525777e-08,1.4482020742531902e-05,6.990631114676281e-08,49,2.8190577919541626,2.847948512943874,8.028531446498699,Crystal,../Images/Additional/L1_2.5_5_10_nM/L1 5nM/L1_5nM_09.tif,49
49,49,396315.2065999999,710.354976911548,-0.9592616200710306,763.2655905011364,704.9135522047183,3224.184209216795,101.0,175.96056712450155,211.0,0.832073732718894,0.3834792387374855,39.67390341160833,41.38790429774036,876.4331566639866,4514.0,186825.0,9513587.0,540182301.0,179088.0,7282668.0,375500648.0,21789839742.0,8792602.0,354454386.0,18375809246.0,1077127085772.0,479019888.0,19180403004.0,995899903244.0,58691575052070.0,4514.0,1.0800249583553524e-11,1781291.7795746562,-1012994.6830018768,5.908873390580993e-11,-129409.00487372602,8771451.282026552,-65379839.12239359,1687481.9858218874,815336.615784615,597142405.5623258,439424395.8938305,-3714949.1133673782,-131192489.0246679,5038438270.246302,-38141960104.170456,0.1702365723904768,0.0001825360817227,0.0004875365043356,1.3663303823284591e-05,-1.1151563725042654e-09,-4.91649476266593e-08,-2.8188466939343427e-12,50,1.082778999089908,4.224196989019112,4.5738717877287165,Incomplete,../Images/Additional/L1_2.5_5_10_nM/L1 5nM/L1_5nM_09.tif,50
50,50,259439.83949999997,574.742605982142,-0.2879565093580158,584.1473577865477,570.4402096961977,2245.651651181898,94.0,172.1336717428088,210.0,0.921996879875195,0.215359767738574,31.50964467005076,34.18477157360406,643.8083293185946,2955.0,101016.0,4140402.0,188580624.0,93111.0,3173913.0,130532565.0,5980727751.0,3649009.0,124025925.0,5052901841.0,229211333163.0,159438855.0,5401390407.0,217225652679.0,9712177525713.0,2955.0,7.254641332110623e-12,687193.114720812,58848.09973769249,3.410605131648481e-13,-9065.265989847718,689757.2830662993,-337316.7468669034,715114.475126904,-143327.51466618633,111779852.53525248,15226604.47953132,-606128.0071344287,-8440276.337852065,135602032.3663972,-661628348.4612967,0.1605936297534324,1.4535656919425563e-05,3.282855299804956e-05,6.271537407285576e-08,7.47997388807993e-14,1.2818269555148372e-10,-5.00292397993016e-14,51,1.0240290706323982,3.844323904316072,3.936699434946699,Crystal,../Images/Additional/L1_2.5_5_10_nM/L1 5nM/L1_5nM_09.tif,51
51,51,230466.8625,541.7005843508398,1.3989748372229107,598.5416095725406,512.9647205663825,2537.843540326667,101.0,141.27504761904763,169.0,0.840537944284342,0.5152759471073352,28.86857142857143,37.944761904761904,704.4968954509309,2625.0,99605.0,4443743.0,218907707.0,75780.0,2905397.0,131002369.0,6491515463.0,2684562.0,102989851.0,4610611559.0,225802344457.0,106002648.0,4067088815.0,179999405551.0,8670777526397.0,2625.0,8.483880264975596e-12,664254.9904761905,-119058.01629024834,-2.2296831048151944e-11,29942.942857142927,445501.119401357,-8086607.075886308,496901.65714285686,-604034.8778775512,80698119.85602893,-287142267.87366587,-186503.81583673484,22293603.261202108,-110891250.27204104,4819599705.303747,0.1685125293596803,0.0006653956009114,4.160853562037184e-05,4.733293852108772e-06,1.2780420844072676e-11,6.269742588311355e-08,6.518466143105361e-11,52,1.1668280206710309,4.240045303014296,4.947403668471672,Incomplete,../Images/Additional/L1_2.5_5_10_nM/L1 5nM/L1_5nM_09.tif,52
52,52,906239.6017999998,1074.1788016977466,1.3332555344626136,1328.3148995927024,1128.539186239913,6721.648930622898,94.0,170.62662274752955,223.0,0.7599204888463521,0.52742411527408,56.95427242782407,69.64813020732416,1424.3632841378633,10322.0,718908.0,62835726.0,6198515526.0,587882.0,41769710.0,3559223444.0,340874776334.0,43040414.0,3024775252.0,247419519630.0,22594153022896.0,3647436116.0,253094013290.0,19921469717696.0,1729741229875202.0,10322.0,5.6218141253339127e-11,12765128.008912995,43990104.52438932,1.0794565241667442e-10,824827.9174578525,-134435057.19158942,3928906214.8339286,9558022.416585922,-66864054.28307676,8768666986.258556,-216049253211.80417,107360226.46669813,2454784907.4225645,-188700081859.5056,8689438582919.925,0.2095211052163253,0.0011458244108717,0.0027361742340223,1.0721650681843366e-05,1.525466877444563e-09,1.097700388478605e-07,1.0223846011132914e-09,53,1.177021512224494,5.060282718114461,5.956061617158556,Incomplete,../Images/Additional/L1_2.5_5_10_nM/L1 5nM/L1_5nM_09.tif,53
53,53,207112.8871,513.5214874569409,-0.130731100550247,803.1361266525993,349.5319837666951,2204.1762187988206,105.0,178.69436201780417,213.0,0.9189715621347876,0.9003295065509905,42.98304366256888,25.43408223823654,799.9697519906612,2359.0,59999.0,1746105.0,54894155.0,101397.0,2465457.0,69740217.0,2145824703.0,5426627.0,130383837.0,3647972269.0,111001325367.0,321436851.0,7731273981.0,215234122653.0,6498189237003.0,2359.0,5.4143356464919634e-12,220085.4997880458,-711768.5687011097,-7.958078640513122e-12,-113482.63671047051,459962.97498221416,-28556153.49679211,1068275.3217465011,2118217.86310434,79871892.20545317,170788020.90715763,-3651543.8780246936,-88327847.17526141,-432952404.6414475,-16609192535.20081,0.231516329196356,0.0248947844660499,0.0010300651916118,0.0001665125606138,6.601855829385177e-08,2.213749944118257e-05,1.9928729174521877e-08,54,2.2977471703667467,2.74446154973209,6.306078760077246,Incomplete,../Images/Additional/L1_2.5_5_10_nM/L1 5nM/L1_5nM_09.tif,54
54,54,635825.1497999999,899.7542577073579,-0.950591024577216,1087.345995571393,761.5306408738559,4040.877396966616,102.0,148.79563656448494,197.0,0.9066099148723084,0.7137925018854019,45.04059652029826,50.9175642087821,1194.9964763546377,7242.0,368745.0,23821851.0,1745872059.0,326184.0,15139697.0,923296471.0,64969245401.0,18730310.0,806582597.0,46233732171.0,3089448190193.0,1216017486.0,49349632349.0,2675864988127.0,170283620409329.0,7242.0,3.728928277269006e-11,5046253.785832643,19035528.827573054,1.8554402458903496e-10,-1468797.7638773804,-78699.35377920546,-2229844091.175327,4038788.064623029,-14808110.16995858,2425440200.404576,-9759891955.322496,8574303.290527705,-1627064468.4710157,14647377481.3455,-2005418415119.514,0.1732247292778926,0.0035062557758167,0.0002060615476106,4.520365316690153e-06,-1.3080245267862432e-10,-2.543342541392349e-07,-4.38653655556974e-11,55,1.4278427383088144,3.7162756044759817,5.30625713540523,Crystal,../Images/Additional/L1_2.5_5_10_nM/L1 5nM/L1_5nM_09.tif,55
55,55,304479.6491999999,622.6359529681289,1.0088082767891704,733.3510557990425,565.449247201713,3127.8777132798978,102.0,159.50663206459055,216.0,0.8044537230340988,0.6367763953927987,35.29036908881199,36.79527104959631,785.7961553100142,3468.0,127606.0,5870140.0,304090462.0,122387.0,4746019.0,228040149.0,12192537115.0,5261297.0,209784261.0,10252273463.0,553421703645.0,251490527.0,10194402727.0,501841811469.0,27123975228319.0,3468.0,-1.0231815394945445e-12,1174842.6424452136,1639762.662131545,2.609112925711088e-11,242756.16205305653,3016184.2335972805,142131668.81060725,942214.598327566,-940497.302299556,261318278.96451196,-383190635.2710292,-684787.8875523905,133319145.50776042,1550488896.235787,43122949920.73561,0.1760250283671821,0.0020037290961815,0.0002285301097223,1.1809935723074198e-05,-5.539423387955508e-10,7.166037960730125e-08,2.6377916403223063e-10,56,1.2969352411878512,4.265184714122808,5.531668365921599,Incomplete,../Images/Additional/L1_2.5_5_10_nM/L1 5nM/L1_5nM_09.tif,56
56,56,747151.6189999998,975.3476237853351,0.8829906374940298,1285.7352057890248,776.2158423877174,4415.068617221257,104.0,174.8304347826087,211.0,0.8454202265050665,0.7972012777784888,57.53866039952997,59.672150411280846,1263.317872983676,8510.0,507810.0,37751622.0,3139957986.0,489654.0,32340569.0,2567470703.0,223153536221.0,34389146.0,2426946007.0,199174276097.0,17638930212727.0,2687686620.0,198247003409.0,16571065518107.0,1479752625924797.0,8510.0,-5.2708060138684225e-11,7449507.299647477,-1818720.4028164009,-1.5485568383155623e-10,3121861.86251469,22716523.964140005,5069274118.853973,6215110.7807285525,15616215.329549396,4706566136.138374,24522550873.89831,-6237070.239450012,4164734596.110096,24506538685.008766,5681826182807.942,0.1886854351261049,0.0077236153833626,0.0001770446912531,1.0350011580444944e-05,3.9478979791880575e-10,8.474246271699498e-07,2.0108278944727604e-10,57,1.6564145377836852,3.4338863844922374,5.687939328370399,Incomplete,../Images/Additional/L1_2.5_5_10_nM/L1 5nM/L1_5nM_09.tif,57
57,57,339247.22159999993,657.2236894563774,-0.5717370660592971,900.3049324399244,549.5500762453372,3360.244248392,101.0,161.32013457556937,214.0,0.7700278995615784,0.792089950677063,38.03933747412008,37.22127329192546,951.9661768151218,3864.0,143823.0,6593545.0,348024021.0,146984.0,4834407.0,198278575.0,9504528921.0,7411170.0,221504763.0,8141946003.0,348328587645.0,433954562.0,12195169197.0,412660584505.0,16017881897379.0,3864.0,6.153300091682468e-12,1240269.8113354037,10275037.385511518,-1.6960655102593588e-11,-636524.6335403728,-5150993.72169927,-513326671.50508153,1819996.0207039332,-5922470.291253551,517395394.3076952,1813226263.358171,13575679.62570032,-518174991.9134256,1080380492.5198617,-296941903790.3334,0.204967459355626,0.0087777653540308,0.0018912402691873,0.0001043930399515,-2.725063625135877e-08,-4.914209202683984e-06,-3.753667347177049e-08,58,1.638258224966561,3.732340152003135,6.114536952392081,Incomplete,../Images/Additional/L1_2.5_5_10_nM/L1 5nM/L1_5nM_09.tif,58
58,58,200703.71339999995,505.5135059284495,0.3751138240455831,566.0706861505462,509.3714510085733,2487.7782646444102,100.0,137.51574803149606,160.0,0.8214157384117858,0.4362259116392414,29.37357830271216,31.11986001749781,665.467928303085,2286.0,71140.0,2649414.0,108357292.0,67148.0,2123464.0,78516388.0,3177216862.0,2480514.0,79131552.0,2870831996.0,113292182562.0,105620144.0,3361960066.0,118998691522.0,4556103361144.0,2286.0,-7.787548383930698e-12,435547.1583552055,-1200434.0064648534,-1.8673063095775436e-11,33827.63954505681,-1411804.4000309242,27900231.76328036,508136.9641294841,-48974.08938887086,55095752.25712235,-184441010.7029905,2906969.9813065766,-8168580.520680231,-200512818.68536305,5352948691.238575,0.1805818907750493,0.0003605601429004,0.0008349349559428,6.0814470576671926e-05,-8.444417343142768e-09,-6.247234388430315e-07,1.0792693659574004e-08,59,1.11131215742403,4.394819102119673,4.884015897864952,Incomplete,../Images/Additional/L1_2.5_5_10_nM/L1 5nM/L1_5nM_09.tif,59
59,59,747063.8220999999,975.2903161309018,-0.4601590137031421,1252.8933718991077,795.6834934150445,4227.164287567206,107.0,175.17769420613467,221.0,0.8923028523489933,0.7724490134167258,65.55294394170878,40.76119402985075,1325.2837373558916,8509.0,346837.0,19091341.0,1195066525.0,557790.0,20478737.0,1072364199.0,65700472925.0,44954282.0,1504801155.0,74165979185.0,4382547764451.0,4078170912.0,125330173421.0,5778197831715.0,326506711581473.0,8509.0,-7.087663789207001e-11,4953850.746268655,13030927.281799892,2.425792899884982e-10,-2257449.417910444,4903260.126996438,-1987157307.195289,8389505.398754261,-31624145.787573498,4250931877.363128,-26104359913.84362,31371829.907829724,-5579718082.733565,42100736155.88671,-4481528019343.559,0.1842926566208269,0.00614016952781,0.0002672460691513,3.725042512940721e-05,3.716636416909111e-09,2.917852892945319e-06,1.2446995833237898e-11,60,1.5746127477418626,3.3739218215830817,5.312620310149167,Crystal,../Images/Additional/L1_2.5_5_10_nM/L1 5nM/L1_5nM_09.tif,60
60,60,113433.59479999998,380.03702267124567,1.440897708826808,517.3322779943395,351.4677380623988,2098.005194420205,143.0,183.17569659442725,213.0,0.7357630979498861,0.7337820911973214,20.212848297213625,25.79876160990712,599.2406202853741,1292.0,33332.0,1103852.0,43184558.0,26115.0,690758.0,22830942.0,882389072.0,643697.0,17014818.0,544337542.0,20178227352.0,17852955.0,468153134.0,14413158126.0,507506167244.0,1292.0,2.0321522242738865e-12,243927.67801857588,2120479.3688619654,2.4513724383723456e-12,17023.340557275525,-359413.22825868166,3332415.0675177923,115838.46671826633,-279947.8524044131,9715038.672386432,-31510462.780530345,159154.48011219336,3679505.286584345,-22855274.551374752,517152390.2425066,0.2155238145295425,0.006304104174617,0.0028595604179966,0.0009521056590155,1.567070097312614e-06,6.717285015809823e-05,1.1111095242516166e-07,61,1.4719196727595336,4.055430684808655,5.969268206482527,Incomplete,../Images/Additional/L1_2.5_5_10_nM/L1 5nM/L1_5nM_09.tif,61
61,61,1516164.6660999996,1389.403040592867,0.0799534351442642,2144.804676273443,1220.727024091677,9565.315818311848,96.0,177.4102727430656,221.0,0.6822725297301568,0.8222300192831778,105.77520412299496,84.320053274654,2021.8584176197892,17269.0,1456123.0,141343393.0,14838914857.0,1826632.0,157065499.0,15320660307.0,1610376389413.0,249519912.0,21139827343.0,2033922226655.0,211473890308621.0,38344963066.0,3184944905893.0,301593350826549.0,3.0963587214829804e+16,17269.0,8.415668162342627e-11,18563024.06555099,-209637927.07224467,-8.829772468743612e-10,3043791.446812204,-143271252.91598073,12106163364.029827,56307539.34240542,-543620253.1157534,65572641769.7482,-1926961296214.1711,40060506.235243246,22034794947.053608,-855791871800.217,71369630128760.56,0.2510595362300861,0.0164358283940744,0.001458946176561,0.0003763827548383,-2.0824285941692755e-07,-4.3815091812185424e-05,-1.8554175853563402e-07,62,1.75698959222219,4.459760799725316,7.835753308917889,Incomplete,../Images/Additional/L1_2.5_5_10_nM/L1 5nM/L1_5nM_09.tif,62
